time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.509688,0.0058,0.0854,0.1230,0.150
5.521267,0.0047,0.0782,0.1140,0.138
5.530187,0.0045,0.0831,0.1241,0.149
5.540699,0.0050,0.1017,0.1569,0.187
5.551717,0.0048,0.1106,0.1768,0.209
5.561335,0.0036,0.0908,0.1495,0.175
5.570710,0.0021,0.0563,0.0952,0.111
5.581377,-0.0001,-0.0033,-0.0057,0.007
5.590840,-0.0020,-0.0631,-0.1103,0.127
5.601742,-0.0036,-0.1231,-0.2187,0.251
5.611681,-0.0040,-0.1734,-0.3134,0.358
5.621410,-0.0041,-0.2333,-0.4284,0.488
5.632208,-0.0033,-0.2796,-0.5269,0.597
5.641712,-0.0035,-0.3358,-0.6538,0.735
5.652006,-0.0032,-0.3737,-0.7562,0.844
5.661877,-0.0022,-0.4031,-0.8521,0.943
5.672065,-0.0008,-0.3969,-0.8864,0.971
5.682553,0.0013,-0.3842,-0.9012,0.980
5.692586,0.0040,-0.3866,-0.9397,1.016
5.702965,0.0073,-0.3723,-0.9370,1.008
5.713397,0.0095,-0.3479,-0.9046,0.969
5.722649,0.0110,-0.3364,-0.8953,0.956
5.733020,0.0129,-0.3443,-0.9280,0.990
5.743305,0.0142,-0.3666,-0.9953,1.061
5.753565,0.0151,-0.3848,-1.0518,1.120
5.763806,0.0148,-0.3871,-1.0675,1.136
5.773445,0.0148,-0.3765,-1.0481,1.114
5.783609,0.0137,-0.3484,-0.9826,1.043
5.793483,0.0122,-0.3157,-0.9011,0.955
5.804550,0.0099,-0.2795,-0.8061,0.853
5.813768,0.0070,-0.2434,-0.7078,0.749
5.823987,0.0039,-0.1960,-0.5751,0.608
5.834579,0.0016,-0.1614,-0.4752,0.502
5.843969,-0.0004,-0.1201,-0.3557,0.375
5.854338,-0.0018,-0.0904,-0.2694,0.284
5.865553,-0.0022,-0.0628,-0.1880,0.198
5.875880,-0.0030,-0.0554,-0.1656,0.175
5.885696,-0.0035,-0.0474,-0.1416,0.149
5.895478,-0.0020,-0.0218,-0.0657,0.069
5.905349,-0.0009,-0.0080,-0.0241,0.025
5.915211,-0.0006,-0.0041,-0.0123,0.013
5.925367,0.0001,0.0008,0.0025,0.003
5.935653,0.0010,0.0061,0.0179,0.019
5.945653,0.0019,0.0108,0.0315,0.033
5.955541,0.0030,0.0160,0.0458,0.049
5.966179,0.0040,0.0209,0.0584,0.062
5.976633,0.0050,0.0249,0.0680,0.073
5.986967,0.0060,0.0295,0.0789,0.084
5.997274,0.0069,0.0332,0.0866,0.093
6.005927,0.0078,0.0369,0.0942,0.101
6.016459,0.0081,0.0384,0.0962,0.104
6.027078,0.0087,0.0407,0.1000,0.108
6.037560,0.0095,0.0441,0.1061,0.115
6.047786,0.0106,0.0493,0.1164,0.127
6.056877,0.0123,0.0570,0.1319,0.144
6.067690,0.0145,0.0676,0.1532,0.168
6.077136,0.0166,0.0775,0.1725,0.190
6.087199,0.0181,0.0854,0.1867,0.206
6.097917,0.0186,0.0885,0.1904,0.211
6.107843,0.0191,0.0910,0.1932,0.214
6.117593,0.0198,0.0940,0.1969,0.219
6.128246,0.0207,0.0969,0.2007,0.224
6.137724,0.0218,0.1006,0.2058,0.230
6.148842,0.0234,0.1054,0.2132,0.239
6.159181,0.0247,0.1079,0.2164,0.243
6.168759,0.0258,0.1089,0.2170,0.244
6.179704,0.0270,0.1098,0.2173,0.245
6.189435,0.0280,0.1094,0.2155,0.243
6.199047,0.0293,0.1089,0.2135,0.241
6.210347,0.0308,0.1093,0.2132,0.242
6.219065,0.0332,0.1125,0.2186,0.248
6.229754,0.0348,0.1133,0.2201,0.250
6.239662,0.0373,0.1155,0.2255,0.256
6.250619,0.0391,0.1143,0.2256,0.256
6.260184,0.0418,0.1154,0.2310,0.262
6.270133,0.0460,0.1193,0.2440,0.275
6.280457,0.0496,0.1201,0.2520,0.283
6.290267,0.0572,0.1284,0.2784,0.312
6.299982,0.0716,0.1484,0.3355,0.374
6.310365,0.0834,0.1595,0.3758,0.417
6.320829,0.0941,0.1668,0.4095,0.452
6.330743,0.1013,0.1665,0.4254,0.468
6.341616,0.1044,0.1601,0.4244,0.465
6.351825,0.1021,0.1473,0.4031,0.441
6.361306,0.0946,0.1292,0.3629,0.397
6.371092,0.0871,0.1134,0.3257,0.356
6.382494,0.0906,0.1121,0.3314,0.361
6.391808,0.0929,0.1097,0.3347,0.364
6.401452,0.0835,0.0941,0.2950,0.321
6.412626,0.0709,0.0765,0.2476,0.269
6.422005,0.0566,0.0586,0.1956,0.212
6.432584,0.0497,0.0499,0.1713,0.185
6.442991,0.0481,0.0475,0.1672,0.180
6.452759,0.0457,0.0451,0.1608,0.173
6.463789,0.0422,0.0419,0.1506,0.162
6.472857,0.0358,0.0362,0.1299,0.140
6.482681,0.0298,0.0310,0.1102,0.118
6.492523,0.0164,0.0177,0.0618,0.066
6.502720,-0.0062,-0.0070,-0.0239,0.026
6.513354,-0.0235,-0.0274,-0.0912,0.098
6.523941,-0.0397,-0.0479,-0.1559,0.168
6.533704,-0.0521,-0.0650,-0.2078,0.224
6.544224,-0.0591,-0.0759,-0.2397,0.258
6.553746,-0.0589,-0.0772,-0.2426,0.261
6.565876,-0.0553,-0.0739,-0.2321,0.250
6.574149,-0.0477,-0.0648,-0.2039,0.219
6.583966,-0.0452,-0.0626,-0.1969,0.211
6.594998,-0.0427,-0.0600,-0.1883,0.202
6.604941,-0.0306,-0.0437,-0.1372,0.147
6.617771,-0.0173,-0.0250,-0.0786,0.084
6.624666,-0.0035,-0.0052,-0.0163,0.017
6.634610,0.0030,0.0044,0.0137,0.015
6.645524,0.0035,0.0052,0.0162,0.017
6.655638,0.0048,0.0071,0.0220,0.024
6.665699,0.0057,0.0084,0.0258,0.028
6.675328,0.0060,0.0087,0.0268,0.029
6.685390,0.0067,0.0096,0.0295,0.032
6.695613,0.0093,0.0133,0.0408,0.044
6.705915,0.0133,0.0189,0.0578,0.062
6.715632,0.0179,0.0256,0.0776,0.084
6.726453,0.0244,0.0353,0.1060,0.114
6.736382,0.0320,0.0471,0.1396,0.151
6.750124,0.0395,0.0593,0.1735,0.188
6.756048,0.0453,0.0691,0.2001,0.217
6.767141,0.0536,0.0830,0.2379,0.258
6.777144,0.0577,0.0905,0.2568,0.278
6.786478,0.0567,0.0903,0.2533,0.275
6.797624,0.0553,0.0901,0.2494,0.271
6.806971,0.0554,0.0928,0.2527,0.275
6.817640,0.0566,0.0983,0.2619,0.285
6.827227,0.0573,0.1039,0.2703,0.295
6.837927,0.0581,0.1097,0.2781,0.305
6.847467,0.0517,0.1009,0.2477,0.272
6.857608,0.0404,0.0811,0.1926,0.213
6.867695,0.0385,0.0794,0.1838,0.204
6.878849,0.0403,0.0849,0.1926,0.214
